PRODUCT,LOCATION,LOCATION TYPE,CREATED,BATCH,EXPIRE,UNIT,QUANTITY LEFT,BASE PRICE LIST
KOFOF BABY COUGH SYRUP (ENTRANCE) 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KFFDRZ000987,31/12/2023,ml,0,8.00
GYPRON PLUS SYRUP 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJKKJDRZ000987,31/12/2023,ml,0,14.00
APEXTITE F SYRUP 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,APKKJDRZ000987,31/12/2023,ml,0,13.00
ZINCOVIT- C CHEWABLE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZZCKKJDRZ000987,31/12/2024,sachet,0,80.00
DEEP HEAT RUB 100G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHTBNHDRZ000987,31/12/2026,gram,0,77.00
EXOCLAV SUSP 457MG/5ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KOIHHHF9,28/02/2023,ml,0,30.00
CEFUROXIME  AXETILE TAB 125MG (AMUROX) SUSPENSION,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIKKJDRZ000987,30/11/2023,Pack,0,30.00
NOVACEF DS 125 SUSP 50ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKMKKJDRZ000987,30/11/2023,ml,0,14.00
AMITRIPTYLINE 25MG STRIDES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLOKKJDRZ000987,30/11/2027,mg,1,28.00
KAMACLOX MOUTHWASH 300ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJ998UTYG,30/11/2025,Bottle,0,20.00
HYDROGEN PEROXIDE SOLN 200ML CARE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIHKKJDRZ000987,30/04/2025,ml,0,18.00
DETTOL ANTISEPTIC 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKKJDRZ000987,28/02/2025,Liquid,2,50.40
DETTOL ANTISEPTIC 500ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKHGL000987,30/11/2023,Liquid,0,39.00
CANESTEN THRUSH PESSARY 500MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJKKKJDRZ000987,30/11/2023,gram,0,120.00
FUNBACT-A TRIPPLE ACTION,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJKKJDRZ000987,30/11/2026,Tube,1,15.00
DOXYCYCLINE 100MG (UK) /STRIP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DDKKJDRZ000987,30/11/2026,,0,30.50
GLUCOPHAGE  1000MG  TABS (MERCK),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKHJKKJDRZ000987,30/11/2023,Tablet,0,50.00
GAVISCON DOUBLE ACTION SUSP 150ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJHKKJDRZ000987,30/11/2026,ml,0,129.00
GAVISCON ORIGINAL 150ML SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIKKJDRZ000987,30/11/2023,ml,0,46.00
CORTISONE HYDROCORTIONE  1% CREAM 30G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIOKKJDRZ000987,30/11/2025,Tube,0,33.00
INFACOL  55ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KIDRZ000987,30/11/2023,Bottle,0,55.00
B-COMPLEX STRONG TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NBVKKJDRZ000987,30/11/2023,Tablets,0,6.00
LEMSIP COLD & FLU SACHETS 10'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LMKKJDRZ000987,23/11/2024,sachet,0,5.00
ATENOLOL 100MG TAB 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LLKKKJDRZ000987,30/11/2024,Pack,1,12.00
ATENOLOL 100MG PAC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KLKKJDRZ000987,30/11/2027,Strip,4,49.00
CLOMID 50MG TABS (BRUNO),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LKKKKJDRZ000987,30/03/2025,Pack,1,166.00
BLISTERING TOTAL CARE 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJKKJDRZ000987,30/11/2024,ml,0,24.00
MALAR-2 FORTE DS TABS (8/480MG),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJDRZ000987,30/09/2025,mg,0,30.00
H/AID VITAMIN C EFFERVESCENT 1000MG TAB 20'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKIYDRZ000987,30/11/2024,Tablet,0,30.00
K-Y JELLY 82G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKKKOI987,30/11/2024,gram,0,98.00
OTRIVIN ADULTS DROP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJDRZ000987,30/09/2027,Container,1,98.00
OTRIVINE DROPS INFANTS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKJDRZ000987,30/11/2025,Tin,0,80.00
TETRACYCLINE HYDROCHLORIDE 1%  (TROGE),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JJYDRZ000987,30/11/2024,Capsules,0,9.00
NEO-HYCOLEX EYE/EAR DROPS 5ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NHGHDRZ000987,28/02/2027,Vial,4,48.00
LUEX CIPROLEX EYE/EAR DROPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GGFDRZ000987,31/12/2026,Container,11,32.00
CIPROLEX OINT. 5GM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JKHHHG,30/11/2025,Ointment,0,15.00
PEPTO BISMOL 120ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,piuSM00987,30/11/2023,Bottle,0,35.00
COMIT-50  TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ghbiii98,28/02/2025,Tablets,1,20.00
ROBITUSSIN COUGH/CHEST CONGESTION 118ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NNHSM00987,30/11/2023,Bottle,0,36.00
ROBITUSSIN DRY COUGH 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NHHJ087,30/11/2023,Bottle,0,36.00
ROBITUSSIN CHESTY COUGH 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KKOOI08,30/11/2023,Bottle,0,36.00
TIXYLIX BABY SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VHGSM00987,30/11/2025,Bottle,0,81.00
TIXYLIX TODDLER SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TXDRZ000987,30/11/2024,Bottle,0,99.90
MUCOLEX JUNIOR EXPECTORANT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,okooh98h,28/02/2026,ml,2,37.00
CETIRIZINE TABLET 10MG ALMUS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VGFTDRZ000987,31/10/2024,Tablet,0,21.00
COMBAT-N TRIPLE ACTION 30G (ENTRANCE),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHLLOP098CF,31/10/2022,gram,0,10.00
CETAPOL TABLET(Paracetamol Tablet 500mg),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,dcfgg8890,31/10/2026,pc,2,5.50
VISCOF-S EXPECTORANT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,UI00987T,31/10/2026,Bottle,8,49.60
ZANZA VITAMIN B CAPS 200IU 60'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHG0009Z,30/04/2025,pc,0,35.00
SABROSO OLIVE OIL 250ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ISDCU002KMKKOI,31/10/2024,ml,0,25.00
SABROSO OLIVE OIL 100ML PLASTIC,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJH9908,31/10/2024,pc,0,16.00
BENYLIN 4 FLU TABS SINGLES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NNHBNHDRZ000987,31/10/2024,pc,0,131.00
ACIDOM OMEPRAZOLE 20MG CAPS (LUEX),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KOIADD90J,31/10/2024,Capsules,0,19.00
NESTERIX FORTE SYRUP 200ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,IMMKHU002KMKKOI,31/10/2023,ml,0,13.00
ZINCOVIT MULTIVITAMIN DROP 15ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZCGL000987,31/07/2026,Pack,0,29.50
NEOVITA FORTIFIED CAPSULES 30,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NFIU002KMKKOI,31/10/2025,gram,1,90.00
FLAGYL 200MG/5ML SUSP 100ML SANOFI,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHHV0009987,31/03/2025,Bottle,0,75.60
ENACEF CEFUROXIME 125MG/5ML SUSP 50ML ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NJHH9990887,31/10/2026,Bottle,0,40.00
FLAGYL 200MG TAB 100'S SANOFI,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MKH98880,31/10/2023,Tablet,0,38.00
LONART 20/120 24G/60ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JHH998876YT,31/01/2027,ml,5,29.00
ASPIRIN BLISTER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NHH000987Y,31/10/2023,Tab,0,8.00
MENTHOX COUGH SYRUP CHILDREN'S 60ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BGH9990IY,31/10/2024,Bottle,0,7.00
LUEX CHILDREN'S DRY COUGH SYRUP 150ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HHYTDRZ000987,31/10/2027,ml,2,40.50
STOPKOF CHILD FORMULA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JH00098IY,31/10/2026,Bottle,11,22.00
AZITHROMYCIN  SUSP 200MG (AZITEX),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHHH0098UYT,31/10/2023,gram,0,42.00
ABIDEC DROPS-UK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DF0009IUY,31/10/2027,ml,2,163.00
FEROGLOBIN PLUS SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GBH0009876T,31/10/2026,ml,5,196.00
GLUCOSAMINE & CHONDROITIN TAB 30'S V/PACK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,JUUTDRZ000987,31/08/2022,Pack,0,24.00
NOVAMOL 250 SUPP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SNVYM00987,31/10/2023,gram,0,2.00
NOVAMOL 125 SUPP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NH000987Y,29/09/2023,gram,0,1.50
B COMPLEX TABLET,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FBGH00098IYS,30/09/2023,Tablet,0,0.40
HAYZINE SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GT00098I,30/09/2023,ml,0,6.00
MDP-250 METHYLDOPA TABS 250MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BHOOO09I,30/09/2024,Strip,0,0.80
ADALAT 30MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ADLDRZ000987,30/06/2022,sachet,0,1.30
FUROSEMIDE 40MG (ERNEST CHEMIST),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VG0009OUT,31/01/2027,mg,0,14.40
LISINOPRIL 10MG TAB 98'S NESPRIL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BG000PO,30/09/2024,Tablet,0,0.80
LIPITOR ATORVASTATIN 10MG 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LPDRZ000987,31/01/2025,Tablet,0,10.80
AMOXYCILLIN 125MG/5ML SUSP 100ML TEVA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,am000098ui,30/09/2023,Bottle,0,2.00
K Y JELLY 82G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FGJH990OP,30/09/2023,gram,0,56.00
OMEGA 3 FISH OIL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OMGDRZ000987,30/09/2023,Pack,0,8.00
VITAMIN C+ZINC EFFERVESCENT (BEDITA),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,VPJHHHG7680LKO,16/09/2023,Tablet,0,48.00
AZILEX AZITHROMYCIN 200MG/5ML 15ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MNHAZ009O,30/04/2026,Bottle,0,53.00
VITAMINA C + ZINCO (POWDER),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NGJ0000PO,30/09/2023,Powder,0,2.00
TRAVOMINE 25,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TRAV0098IU,12/09/2023,vial,0,6.00
SYRINGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,XXDRZ000987,30/09/2027,Syringes,20,1.00
LISTERIINE COOL MINT M/W 250ML ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DFG000988I,07/09/2023,Bottle,0,24.00
AZIS-500mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AX0009OIU,06/09/2023,Box,0,15.00
PROSTACURE 30 C APS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MDRZ000987,28/08/2023,Capsules,0,138.00
PROSTACARE CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MKHDRZ000987,28/08/2023,Capsules,0,46.00
OPTILUBE JELLY SACHET 2.7G SINGLES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DRZ000987,28/08/2024,sachet,0,0.20
FRUSEMIDE  TAB 10'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FR0098IU,28/08/2023,Tablet,0,0.20
ZESTRIL 10MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZST00987,31/08/2025,Tab,0,10.80
MOODS CONDOMS 3'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MOODRZ000987,31/08/2023,pc,0,6.00
MEDGLOBIN SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BG0009OI,28/08/2022,ml,0,32.00
PROSTACURE X CAPS 42S JAR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BY009OIU,22/08/2023,Tln,0,43.00
PROSTACURE 42 CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PMHGSM00987,30/11/2022,Capsules,0,43.00
BENYLIN CHILDREN CHESTY COUGH 6YRS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BNHDRZ000987,31/08/2025,Bottle,0,106.20
BONJELA ( ADULT),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BADRZ000987,31/08/2026,Tube,2,159.00
BONJELA  JUNIOR GEL 15G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BYDRZ000987,31/08/2027,Vial,2,142.00
CIPROFLOXACIN CIPRO -DENK 500MG TABS 10'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CPOOIUR5,31/08/2025,Tablet,1,93.60
ALKA-SELTZER TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KOIPPPO09,31/08/2025,Tablets,0,14.00
ADVIL 200MG 24'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ADVDRZ000987,31/08/2024,Milligram,0,130.00
FLUCONA FLUCONAZOLE DENK 150MG CAP 1'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FLYDRZ000987,31/01/2027,Tablet,1,57.00
LEXSPORIN ANTIBIOTIC POWDER 20G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LXDRZ000987,31/10/2027,Piece,3,61.20
BRAGG APPLE CIDER VINEGAR 473ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CAVDRZ000987,22/08/2025,Bottle,2,168.00
PROCOMIL TABLET,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PRC00036524,31/01/2027,pc,40,3.60
MUCOLEX JUNIOR,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MUVDRZ000987,28/02/2025,ml,0,42.00
PROSTACURE TEA ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,POUY0098,22/08/2022,sachet,0,30.00
LINCTUS JUNIOR 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LNF9908U,31/08/2025,Bottle,0,15.40
CHINESE BRUSH,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CVB00098U,22/08/2023,pc,0,38.00
CLARITYNE LORATADINE SYRUP 60ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CV00097,18/01/2025,Bottle,0,111.00
TAGERA FORTE SECNIDAZOLE 2G 2'S TAB,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TGRDRZ000987,31/08/2027,Pack,20,18.00
BENYLIN DRY & NIGHT TABS 24HR COLD/FLU RELIEF PACK,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BNF009IU,22/08/2023,Box,0,66.00
SINUTAB 15'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SDNDRZ000987,22/08/2023,Box,0,63.00
UMEFLUC 150MG 1'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,UMG999087,22/08/2024,pc,0,25.00
ACYCLOVIR DENK 5% CREAM 7 G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ACYDRZ000987,22/10/2026,Tube,2,50.00
SEVEN SEAS CAPS 60'S ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SSA009IO,15/08/2023,Capsules,0,70.00
ASCORYL SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SM00987032,31/08/2026,ml,0,15.00
BABY ASPANOL 125ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,bhng0098h,30/11/2022,ml,0,7.00
PROCOLD TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,gbf00097,31/07/2026,Strip,4,12.00
VITAMIN C TABLET 100MG(CHEWETTE-C),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CHWDRZ000987,25/07/2024,gram,0,4.00
Insulin Syringe,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BPDRZ000987,20/07/2023,Piece,46,55.00
Soluble Insulin,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,INDRZ000987,20/07/2023,ml,0,55.00
DIAZEPAM TABS 5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DVXOO0987,20/07/2024,Strip,0,2.00
BLOOD PRESSURE MONITOR AND XTR LARGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BPMSM00987,20/07/2023,Box,0,480.00
BLOOD PRESSURE MONITOR AND MEDIUM PLUS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BPMDRZ000987,31/03/2025,Box,0,550.00
PROCOLD SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PRCOOO98,19/07/2022,Bottle,0,28.00
REFRESH TEARS 15ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,Rf987f,19/07/2023,Container,0,168.00
MYCOVIN GRISEOFULVIN 125MG TAB 500'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MCV0009IY,29/06/2024,Tablet,0,6.00
BABY COUGH LINCTUS 125ML (ECL),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BBCDRZ000987,30/06/2025,Bottle,0,8.00
BELL'S CHILDREN'S COUGH SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BDKS0098,29/06/2023,ml,0,17.00
DYMOL 50 TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DYL0098UY,30/09/2025,Tablet,0,13.00
BLOOD PRESSURE MONITOR AND MEDIUM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BPMDRZ000987,28/06/2024,Box,0,300.00
BLOOD PRESSURE MONITOR AND LARGE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BPMDRZ000987,28/06/2024,Box,0,410.00
ONE TOUCH SELECT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ONEDRZ000987,28/06/2024,pc,0,164.00
ONE TOUCH SELECT PLUS GLUCOMETER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ONTOU998,31/01/2026,Box,0,430.00
MAXEEM CAPS AZITHROMYCIN 500MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,MAXZ009987,28/04/2026,pc,1,40.00
OPTILUBE TUBE 42G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPGL000987,21/06/2023,Tube,0,18.00
OPTILUBE ACTIVE LIDOCAINE 11ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,OPDRZ000987,30/06/2023,Tube,0,25.00
CLOPIDOGREL 75MG TAB 28'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CLP00098UYT,30/06/2025,pc,0,48.00
PATANOL 0.1 EYE DROPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GV000987UYT,16/06/2023,pc,0,40.00
ALDOMET TABS 250MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,HG00987YT,16/06/2023,Tablet,0,1.80
ZINNAT 125MG / 100ML SUSP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NH09DRZ000987,16/06/2023,ml,0,299.00
ZYMAX SUSP. 200MG/5ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BH00087,30/06/2027,Bottle,2,27.70
LARIAM 250MG TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,;R000988YT,14/06/2023,Tablet,0,43.00
CLINDAMYCIN CAP B.P. 300MG ,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CLNO3EEW,30/06/2024,Strip,0,3.00
NIFECARD XL TABS 60MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NFDRZ000987,30/09/2024,Strip,0,92.00
STREPSILS ORANGE WITH VITAMIN C LOZENGES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,STROO099,30/06/2025,Pack,0,5.00
COLD NASO DROP 0.5%,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CGBO000987T,05/06/2023,Box,0,6.00
LENOR CONTRACEPTIVE SINGLES,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LNO00987,05/06/2023,Box,0,12.00
WELLKID MULTI-VITAMIN CHEWABLE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RTF00987U,05/06/2023,Box,0,105.00
Ciprofloxacin 200ml IV,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CIP00098YU,30/06/2024,ml,0,7.00
EXFORGE 5MG/160MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,dfg00988op,04/06/2027,pc,1,205.00
METRONIDAZOLE 200MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,vhnj009878i,04/06/2023,Tab,0,2.00
S/S C.L.O CAPS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SSZ00987YTD,04/06/2024,ml,0,70.00
ASCOVITE CEE SYRUP 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ASC009987YTR,30/06/2027,ml,2,16.50
WL HERBAL CAPSULE,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DCWRL00098U,04/06/2023,Box,0,20.00
HYDROCORTISONE CREAM 30G LAVINA,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,GHBFHT000987Y,04/06/2023,Tube,0,22.00
HISTERGAN CREAM 25G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,SBHY000987Y,30/06/2023,gram,0,45.00
BENYLIN WET COUGH MENTHOL SYRUP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CBHG0009876Y,04/06/2023,ml,0,55.00
PEVISONE CREAM 15G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CHBPIYB9909Y,04/06/2023,Box,0,50.00
DAKTARIN MICONAZOLE 2% POWDER 20G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DHTRP00987Y,30/06/2024,Pack,0,60.00
OILATUM JUNIOR CREAM,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,scaon09993n,04/06/2023,gram,0,65.00
Lisinopril (Bristol)10mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,coiur809876,31/05/2024,gram,0,30.00
Cefixime Tablet (Enafix) 200mg,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,bhv0009io,30/06/2023,gram,0,20.00
IBUPROFEN 200MG TABS 16',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,INBF00036524,31/05/2027,pc,11,14.00
NEXIUM 40MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NEX000987Y,28/02/2027,sachet,0,25.40
Prednisolone Tablet 5mg (Ernest Chem),Oddaremma Chemists Limited,Retail,Richard Addo Owusu,PRD009I,31/10/2026,gram,74,2.30
NESMOSET MEDICATED SOAP,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,NMS00097Y,31/05/2023,gram,0,10.00
LAVINAC DICLO GEL 30G,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LVNDRZ000987,31/05/2022,gram,0,25.00
ATORVASTATIN 10MG TABS 28'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ATV000987U,31/07/2025,Tablet,0,8.00
ENAFEN IBUPROFEN 400MG TAB 500'S ECL,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ENF009U,25/05/2023,Tablet,0,2.00
NESTRIM SUSPENSION 100ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,BSRN0098Y,31/08/2025,ml,0,12.60
TREXAMOL TABS 20'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,TREZX0009IY,25/05/2023,ml,0,40.00
EXTRAFLEX GLUCOSAMINE+CHONDROITIN CAPS 30'S,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,ZEX0098UY,25/05/2023,pc,0,56.00
K Y LUBRICATING JELLY 50ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,KY0009OL,31/12/2023,Tube,0,45.00
DULCOLAX TAB 5MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,DCL0098UY,31/05/2025,Tablet,0,3.00
LERZIN SYRUP 30ML,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,LZV----098,22/05/2023,Bottle,0,8.00
Plaster Roll 4',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CGT00098Y,31/05/2025,sachet,0,31.50
Plaster Roll 3',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CGT00098Y,31/05/2026,Box,3,28.00
Plaster Roll 1',Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CT00009HYT,31/05/2027,Box,4,11.00
LEMSIP MAX COLD /FLU,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,RT000009Y,01/12/2024,Strip,0,11.00
APC TABS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,APC00098Y,31/05/2027,Tablets,49,2.00
ANUSOL OINTMENT,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,AN00098YT,22/07/2023,Tube,0,48.00
FAYTEX PANTY LINER,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FT009HYT,22/05/2023,sachet,0,12.00
FAYTEX REGULAR SANITARY PADS,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,FT00098I,31/05/2027,sachet,0,20.00
COTTON WOOL 50MG,Oddaremma Chemists Limited,Retail,Richard Addo Owusu,CT20370,31/05/2026,Piece,4,12.50
